hora,metaf,aero,hora_formated
1671278400000,"METAF SBKP 171200Z  11007KT CAVOK 24/14 Q1010=
",SBKP,"Saturday, December 17, 2022 09:00:00"
1671282000000,"METAF SBKP 171300Z  10002KT CAVOK 25/14 Q1009=
",SBKP,"Saturday, December 17, 2022 10:00:00"
1671285600000,"METAF SBKP 171400Z  33002KT CAVOK 27/14 Q1009=
",SBKP,"Saturday, December 17, 2022 11:00:00"
1671289200000,"METAF SBKP 171500Z  28005KT CAVOK 28/14 Q1009=
",SBKP,"Saturday, December 17, 2022 12:00:00"
1671292800000,"METAF SBKP 171600Z  26007KT CAVOK 29/13 Q1008=
",SBKP,"Saturday, December 17, 2022 01:00:00"
1671296400000,"METAF SBKP 171700Z  26008KT CAVOK 29/13 Q1006=
",SBKP,"Saturday, December 17, 2022 02:00:00"
1671300000000,"METAF SBKP 171800Z  15006KT CAVOK 29/14 Q1007=
",SBKP,"Saturday, December 17, 2022 03:00:00"
1671303600000,"METAF SBKP 171900Z  16007KT CAVOK 29/14 Q1005=
",SBKP,"Saturday, December 17, 2022 04:00:00"
1671307200000,"METAF SBKP 172000Z  14012KT CAVOK 28/16 Q1005=
",SBKP,"Saturday, December 17, 2022 05:00:00"
1671310800000,"METAF SBKP 172100Z  12013KT 9999       SCT033   26/17 Q1007=
",SBKP,"Saturday, December 17, 2022 06:00:00"
1671314400000,"METAF SBKP 172200Z  12014KT 9999       FEW030   24/17 Q1008=
",SBKP,"Saturday, December 17, 2022 07:00:00"
1671318000000,"METAF SBKP 172300Z  11016KT 9999       FEW033   22/16 Q1008=
",SBKP,"Saturday, December 17, 2022 08:00:00"
1671321600000,"METAF SBKP 180000Z  12016KT 9000       SCT033   19/15 Q1011=
",SBKP,"Saturday, December 17, 2022 09:00:00"
1671325200000,"METAF SBKP 180100Z  12016KT 6000       BKN033   18/15 Q1010=
",SBKP,"Saturday, December 17, 2022 10:00:00"
1671328800000,"METAF SBKP 180200Z  12017KT 5000     BR BKN033   18/15 Q1010=
",SBKP,"Saturday, December 17, 2022 11:00:00"
1671332400000,"METAF SBKP 180300Z  11015KT 4000     BR BKN033   18/15 Q1012=
",SBKP,"Sunday, December 18, 2022 12:00:00"
1671336000000,"METAF SBKP 180400Z  11015KT 3000     BR BKN033   17/15 Q1011=
",SBKP,"Sunday, December 18, 2022 01:00:00"
1671339600000,"METAF SBKP 180500Z  11014KT 2000     BR BKN033   17/15 Q1010=
",SBKP,"Sunday, December 18, 2022 02:00:00"
1671343200000,"METAF SBKP 180600Z  11012KT 2000     BR BKN033   16/15 Q1012=
",SBKP,"Sunday, December 18, 2022 03:00:00"
1671346800000,"METAF SBKP 180700Z  12011KT 2000     BR BKN033   16/15 Q1011=
",SBKP,"Sunday, December 18, 2022 04:00:00"
1671350400000,"METAF SBKP 180800Z  11012KT 2000     BR BKN033   16/15 Q1011=
",SBKP,"Sunday, December 18, 2022 05:00:00"
1671354000000,"METAF SBKP 180900Z  11012KT 3000     BR OVC033   17/15 Q1013=
",SBKP,"Sunday, December 18, 2022 06:00:00"
1671357600000,"METAF SBKP 181000Z  10013KT 6000       BKN033   19/16 Q1014=
",SBKP,"Sunday, December 18, 2022 07:00:00"
1671361200000,"METAF SBKP 181100Z  10011KT 9999       FEW022   21/16 Q1013=
",SBKP,"Sunday, December 18, 2022 08:00:00"
1671364800000,"METAF SBKP 181200Z  10009KT 9999       FEW031   23/15 Q1015=
",SBKP,"Sunday, December 18, 2022 09:00:00"
1671368400000,"METAF SBKP 181300Z  10007KT 9999       SCT033   25/15 Q1014=
",SBKP,"Sunday, December 18, 2022 10:00:00"
1671372000000,"METAF SBKP 181400Z  10006KT 9999       FEW033   26/15 Q1013=
",SBKP,"Sunday, December 18, 2022 11:00:00"
1671375600000,"METAF SBKP 181500Z 07005KT CAVOK 28/15 Q1013=
",SBKP,"Sunday, December 18, 2022 12:00:00"
1671379200000,"METAF SBKP 181600Z 08003KT CAVOK 29/14 Q1011=
",SBKP,"Sunday, December 18, 2022 01:00:00"
1671382800000,"METAF SBKP 181700Z  14004KT CAVOK 30/13 Q1009=
",SBKP,"Sunday, December 18, 2022 02:00:00"
1671386400000,"METAF SBKP 181800Z  15004KT CAVOK 30/14 Q1009=
",SBKP,"Sunday, December 18, 2022 03:00:00"
1671390000000,"METAF SBKP 181900Z  13011KT CAVOK 30/15 Q1007=
",SBKP,"Sunday, December 18, 2022 04:00:00"
1671393600000,"METAF SBKP 182000Z  13016KT 9999       SCT033   27/17 Q1008=
",SBKP,"Sunday, December 18, 2022 05:00:00"
1671397200000,"METAF SBKP 182100Z  13018KT 9999       BKN033   25/17 Q1010=
",SBKP,"Sunday, December 18, 2022 06:00:00"
1671400800000,"METAF SBKP 182200Z  12018KT 9999       SCT033   22/16 Q1010=
",SBKP,"Sunday, December 18, 2022 07:00:00"
1671404400000,"METAF SBKP 182300Z  12020KT 9999       SCT033   21/16 Q1010=
",SBKP,"Sunday, December 18, 2022 08:00:00"
1671408000000,"METAF SBKP 190000Z  11019KT 7000       BKN033   19/16 Q1014=
",SBKP,"Sunday, December 18, 2022 09:00:00"
1671411600000,"METAF SBKP 190100Z  11019KT 6000       BKN033   19/15 Q1014=
",SBKP,"Sunday, December 18, 2022 10:00:00"
1671415200000,"METAF SBKP 190200Z  11019KT 6000       BKN033   18/15 Q1014=
",SBKP,"Sunday, December 18, 2022 11:00:00"
1671418800000,"METAF SBKP 190300Z  11018KT 5000     BR BKN033   18/15 Q1014=
",SBKP,"Monday, December 19, 2022 12:00:00"
1671422400000,"METAF SBKP 190400Z  11012KT 3000    RABR BKN033   17/15 Q1015=
",SBKP,"Monday, December 19, 2022 01:00:00"
1671426000000,"METAF SBKP 190500Z  11015KT 3000  - RABR BKN033   17/15 Q1013=
",SBKP,"Monday, December 19, 2022 02:00:00"
1671429600000,"METAF SBKP 190600Z  11013KT 4000     BR BKN033   18/15 Q1013=
",SBKP,"Monday, December 19, 2022 03:00:00"
1671433200000,"METAF SBKP 190700Z  11011KT 3000     BR BKN033   17/15 Q1012=
",SBKP,"Monday, December 19, 2022 04:00:00"
1671436800000,"METAF SBKP 190800Z  12012KT 3000    RABR BKN033   17/15 Q1013=
",SBKP,"Monday, December 19, 2022 05:00:00"
1671440400000,"METAF SBKP 190900Z  12014KT 3000  - RABR BKN033   18/15 Q1015=
",SBKP,"Monday, December 19, 2022 06:00:00"
1671444000000,"METAF SBKP 191000Z  12014KT 5000    RABR BKN033   19/16 Q1016=
",SBKP,"Monday, December 19, 2022 07:00:00"
1671447600000,"METAF SBKP 191100Z  12014KT 8000       BKN033   20/16 Q1016=
",SBKP,"Monday, December 19, 2022 08:00:00"
1671451200000,"METAF SBKP 191200Z  10009KT 9999    RA  BKN025   23/17 Q1016=
",SBKP,"Monday, December 19, 2022 09:00:00"
1671454800000,"METAF SBKP 191300Z  12008KT 9999  - RA  OVC026   24/17 Q1015=
",SBKP,"Monday, December 19, 2022 10:00:00"
1671458400000,"METAF SBKP 191400Z  14007KT 9999  - RA  OVC026   24/18 Q1015=
",SBKP,"Monday, December 19, 2022 11:00:00"
1671462000000,"METAF SBKP 191500Z  15006KT 9999  - RA  OVC029   26/18 Q1015=
",SBKP,"Monday, December 19, 2022 12:00:00"
1671465600000,"METAF SBKP 191600Z  13007KT 9999  - RA  BKN033   26/18 Q1013=
",SBKP,"Monday, December 19, 2022 01:00:00"
1671469200000,"METAF SBKP 191700Z  12011KT 9999    RA  BKN033   27/18 Q1011=
",SBKP,"Monday, December 19, 2022 02:00:00"
1671472800000,"METAF SBKP 191800Z  10011KT 9999  - RA  SCT033   28/18 Q1011=
",SBKP,"Monday, December 19, 2022 03:00:00"
1671476400000,"METAF SBKP 191900Z  12013KT 9999  -TSRA  BKN033 FEW030CB 27/19 Q1009=
",SBKP,"Monday, December 19, 2022 04:00:00"
1671480000000,"METAF SBKP 192000Z  12020KT 9999  -TSRA  BKN027 FEW030CB 25/18 Q1009=
",SBKP,"Monday, December 19, 2022 05:00:00"
1671483600000,"METAF SBKP 192100Z  12020KT 9000    RA  BKN019   22/18 Q1012=
",SBKP,"Monday, December 19, 2022 06:00:00"
1671487200000,"METAF SBKP 192200Z  12018KT 6000       BKN033   21/17 Q1012=
",SBKP,"Monday, December 19, 2022 07:00:00"
1671490800000,"METAF SBKP 192300Z  11019KT 6000       BKN033   20/17 Q1012=
",SBKP,"Monday, December 19, 2022 08:00:00"
1671494400000,"METAF SBKP 200000Z  11016KT 5000     BR BKN033   19/16 Q1015=
",SBKP,"Monday, December 19, 2022 09:00:00"
1671498000000,"METAF SBKP 200100Z  11015KT 4000    RABR BKN033   18/16 Q1014=
",SBKP,"Monday, December 19, 2022 10:00:00"
1671501600000,"METAF SBKP 200200Z  11013KT 3000    RABR BKN033   18/16 Q1015=
",SBKP,"Monday, December 19, 2022 11:00:00"
1671505200000,"METAF SBKP 200300Z  10009KT 2000    RABR BKN033   18/16 Q1015=
",SBKP,"Tuesday, December 20, 2022 12:00:00"
1671508800000,"METAF SBKP 200400Z  10010KT 2000    RABR BKN033   17/16 Q1013=
",SBKP,"Tuesday, December 20, 2022 01:00:00"
1671512400000,"METAF SBKP 200500Z  10010KT 3000    RABR BKN033   17/16 Q1012=
",SBKP,"Tuesday, December 20, 2022 02:00:00"
1671516000000,"METAF SBKP 200600Z  12010KT 1000  - RABR BKN033   17/16 Q1014=
",SBKP,"Tuesday, December 20, 2022 03:00:00"
1671519600000,"METAF SBKP 200700Z  11009KT 1000  - RABR BKN033   17/16 Q1013=
",SBKP,"Tuesday, December 20, 2022 04:00:00"
1671523200000,"METAF SBKP 200800Z  11008KT 1000  - RABR BKN033   17/16 Q1013=
",SBKP,"Tuesday, December 20, 2022 05:00:00"
1671526800000,"METAF SBKP 200900Z  10011KT 2000  - RABR BKN033   17/16 Q1014=
",SBKP,"Tuesday, December 20, 2022 06:00:00"
1671530400000,"METAF SBKP 201000Z 09012KT 4000    RABR BKN033   19/17 Q1014=
",SBKP,"Tuesday, December 20, 2022 07:00:00"
1671534000000,"METAF SBKP 201100Z 09012KT 7000    RA  BKN033   21/17 Q1013=
",SBKP,"Tuesday, December 20, 2022 08:00:00"
1671537600000,"METAF SBKP 201200Z  10011KT 9999    RA  BKN033   23/18 Q1015=
",SBKP,"Tuesday, December 20, 2022 09:00:00"
1671541200000,"METAF SBKP 201300Z 09007KT 9999    RA  OVC026   24/18 Q1014=
",SBKP,"Tuesday, December 20, 2022 10:00:00"
1671544800000,"METAF SBKP 201400Z  10006KT 9999    RA  OVC029   25/18 Q1013=
",SBKP,"Tuesday, December 20, 2022 11:00:00"
1671548400000,"METAF SBKP 201500Z  11003KT 9999       BKN033   26/18 Q1012=
",SBKP,"Tuesday, December 20, 2022 12:00:00"
1671552000000,"METAF SBKP 201600Z  18003KT 9999       SCT033   27/17 Q1010=
",SBKP,"Tuesday, December 20, 2022 01:00:00"
1671555600000,"METAF SBKP 201700Z  23005KT 9999       FEW033   28/17 Q1008=
",SBKP,"Tuesday, December 20, 2022 02:00:00"
1671559200000,"METAF SBKP 201800Z  16013KT 9999  - RA  BKN026   26/20 Q1009=
",SBKP,"Tuesday, December 20, 2022 03:00:00"
1671562800000,"METAF SBKP 201900Z  13016KT 9999  -TSRA  BKN022 FEW030CB 25/19 Q1009=
",SBKP,"Tuesday, December 20, 2022 04:00:00"
1671566400000,"METAF SBKP 202000Z  11018KT 9999       BKN023   24/19 Q1008=
",SBKP,"Tuesday, December 20, 2022 05:00:00"
1671570000000,"METAF SBKP 202100Z  12018KT 9999       BKN024   23/18 Q1009=
",SBKP,"Tuesday, December 20, 2022 06:00:00"
1671573600000,"METAF SBKP 202200Z  12017KT 9000       SCT019   21/17 Q1011=
",SBKP,"Tuesday, December 20, 2022 07:00:00"
1671577200000,"METAF SBKP 202300Z  12018KT 8000       SCT033   20/16 Q1011=
",SBKP,"Tuesday, December 20, 2022 08:00:00"
1671580800000,"METAF SBKP 210000Z  12014KT 4000     BR BKN033   19/17 Q1014=
",SBKP,"Tuesday, December 20, 2022 09:00:00"
1671584400000,"METAF SBKP 210100Z  12014KT 4000     BR BKN033   18/16 Q1013=
",SBKP,"Tuesday, December 20, 2022 10:00:00"
1671588000000,"METAF SBKP 210200Z  12014KT 4000     BR BKN033   18/15 Q1013=
",SBKP,"Tuesday, December 20, 2022 11:00:00"
1671591600000,"METAF SBKP 210300Z  12013KT 3000     BR BKN033   17/15 Q1013=
",SBKP,"Wednesday, December 21, 2022 12:00:00"
1671595200000,"METAF SBKP 210400Z  12010KT 3000     BR BKN033   17/15 Q1012=
",SBKP,"Wednesday, December 21, 2022 01:00:00"
1671598800000,"METAF SBKP 210500Z  11008KT 2000     BR OVC033   16/15 Q1010=
",SBKP,"Wednesday, December 21, 2022 02:00:00"
1671602400000,"METAF SBKP 210600Z  14007KT 1000     BR OVC033   16/15 Q1013=
",SBKP,"Wednesday, December 21, 2022 03:00:00"
1671606000000,"METAF SBKP 210700Z  19003KT 1000     BR OVC033   15/14 Q1012=
",SBKP,"Wednesday, December 21, 2022 04:00:00"
1671609600000,"METAF SBKP 210800Z  17002KT 1000     BR OVC033   15/14 Q1012=
",SBKP,"Wednesday, December 21, 2022 05:00:00"
1671613200000,"METAF SBKP 210900Z  12004KT 1000     BR OVC033   16/15 Q1013=
",SBKP,"Wednesday, December 21, 2022 06:00:00"
1671616800000,"METAF SBKP 211000Z  11010KT 5000     BR OVC033   19/16 Q1013=
",SBKP,"Wednesday, December 21, 2022 07:00:00"
1671620400000,"METAF SBKP 211100Z  11010KT 9000       BKN017   21/16 Q1012=
",SBKP,"Wednesday, December 21, 2022 08:00:00"
1671624000000,"METAF SBKP 211200Z  13012KT 9999       OVC026   23/16 Q1015=
",SBKP,"Wednesday, December 21, 2022 09:00:00"
1671627600000,"METAF SBKP 211300Z  14009KT 9999       OVC031   24/16 Q1014=
",SBKP,"Wednesday, December 21, 2022 10:00:00"
1671631200000,"METAF SBKP 211400Z  13007KT 9999       BKN033   25/16 Q1013=
",SBKP,"Wednesday, December 21, 2022 11:00:00"
1671634800000,"METAF SBKP 211500Z  13006KT 9999       SCT033   26/16 Q1013=
",SBKP,"Wednesday, December 21, 2022 12:00:00"
1671638400000,"METAF SBKP 211600Z  15007KT 9999       FEW033   27/16 Q1011=
",SBKP,"Wednesday, December 21, 2022 01:00:00"
1671642000000,"METAF SBKP 211700Z  16008KT 9999  - RA  FEW033   27/16 Q1010=
",SBKP,"Wednesday, December 21, 2022 02:00:00"
1671645600000,"METAF SBKP 211800Z  13012KT 9999       FEW033   27/15 Q1011=
",SBKP,"Wednesday, December 21, 2022 03:00:00"
1671649200000,"METAF SBKP 211900Z  14013KT 9999       FEW033   26/15 Q1009=
",SBKP,"Wednesday, December 21, 2022 04:00:00"
1671652800000,"METAF SBKP 212000Z  13015KT 9999       SCT033   25/15 Q1009=
",SBKP,"Wednesday, December 21, 2022 05:00:00"
1671656400000,"METAF SBKP 212100Z  14013KT 9999       BKN033   24/15 Q1010=
",SBKP,"Wednesday, December 21, 2022 06:00:00"
1671660000000,"METAF SBKP 212200Z  13011KT 9999       BKN028   22/16 Q1011=
",SBKP,"Wednesday, December 21, 2022 07:00:00"
1671663600000,"METAF SBKP 212300Z  12012KT 9999       SCT024   21/16 Q1011=
",SBKP,"Wednesday, December 21, 2022 08:00:00"
1671667200000,"METAF SBKP 220000Z  12013KT 5000     BR BKN014   18/16 Q1014=
",SBKP,"Wednesday, December 21, 2022 09:00:00"
1671670800000,"METAF SBKP 220100Z  12012KT 4000     BR BKN014   18/15 Q1013=
",SBKP,"Wednesday, December 21, 2022 10:00:00"
1671674400000,"METAF SBKP 220200Z  13009KT 3000     BR BKN016   17/15 Q1013=
",SBKP,"Wednesday, December 21, 2022 11:00:00"
1671678000000,"METAF SBKP 220300Z  14007KT 2000     BR BKN016   17/15 Q1014=
",SBKP,"Thursday, December 22, 2022 12:00:00"
1671681600000,"METAF SBKP 220400Z  13007KT 2000     BR BKN015   16/15 Q1013=
",SBKP,"Thursday, December 22, 2022 01:00:00"
1671685200000,"METAF SBKP 220500Z  12009KT 2000     BR BKN033   16/15 Q1012=
",SBKP,"Thursday, December 22, 2022 02:00:00"
1671688800000,"METAF SBKP 220600Z  13009KT 2000     BR BKN026   16/14 Q1012=
",SBKP,"Thursday, December 22, 2022 03:00:00"
1671692400000,"METAF SBKP 220700Z  15006KT 1000     BR BKN018   15/14 Q1011=
",SBKP,"Thursday, December 22, 2022 04:00:00"
1671696000000,"METAF SBKP 220800Z  16004KT 1000     BR BKN033   15/14 Q1012=
",SBKP,"Thursday, December 22, 2022 05:00:00"
1671699600000,"METAF SBKP 220900Z  13005KT 2000     BR BKN033   16/15 Q1013=
",SBKP,"Thursday, December 22, 2022 06:00:00"
1671703200000,"METAF SBKP 221000Z  12010KT 7000       BKN014   19/15 Q1014=
",SBKP,"Thursday, December 22, 2022 07:00:00"
1671706800000,"METAF SBKP 221100Z  11010KT 9999       SCT022   21/15 Q1014=
",SBKP,"Thursday, December 22, 2022 08:00:00"
1671710400000,"METAF SBKP 221200Z  12010KT 9999       OVC027   22/15 Q1015=
",SBKP,"Thursday, December 22, 2022 09:00:00"
1671714000000,"METAF SBKP 221300Z  12009KT 9999       OVC032   24/15 Q1013=
",SBKP,"Thursday, December 22, 2022 10:00:00"
1671717600000,"METAF SBKP 221400Z  13008KT 9999       BKN033   25/16 Q1013=
",SBKP,"Thursday, December 22, 2022 11:00:00"
1671721200000,"METAF SBKP 221500Z  15007KT 9999       SCT033   26/16 Q1013=
",SBKP,"Thursday, December 22, 2022 12:00:00"
1671724800000,"METAF SBKP 221600Z  15006KT 9999    RA  FEW033   27/16 Q1012=
",SBKP,"Thursday, December 22, 2022 01:00:00"
1671728400000,"METAF SBKP 221700Z  18008KT CAVOK 27/16 Q1011=
",SBKP,"Thursday, December 22, 2022 02:00:00"
1671732000000,"METAF SBKP 221800Z  13011KT CAVOK 27/15 Q1010=
",SBKP,"Thursday, December 22, 2022 03:00:00"
1671735600000,"METAF SBKP 221900Z  14013KT 9999       FEW033   27/16 Q1008=
",SBKP,"Thursday, December 22, 2022 04:00:00"
1671739200000,"METAF SBKP 222000Z  14014KT 9999       SCT033   26/16 Q1009=
",SBKP,"Thursday, December 22, 2022 05:00:00"
1671742800000,"METAF SBKP 222100Z  14015KT 9999       BKN033   24/16 Q1010=
",SBKP,"Thursday, December 22, 2022 06:00:00"
1671746400000,"METAF SBKP 222200Z  14013KT 9999       BKN026   22/16 Q1011=
",SBKP,"Thursday, December 22, 2022 07:00:00"
1671750000000,"METAF SBKP 222300Z  13015KT 9999       BKN021   21/16 Q1011=
",SBKP,"Thursday, December 22, 2022 08:00:00"
1671753600000,"METAF SBKP 230000Z  12015KT 5000     BR BKN022   18/15 Q1013=
",SBKP,"Thursday, December 22, 2022 09:00:00"
1671757200000,"METAF SBKP 230100Z  11015KT 4000     BR BKN033   17/15 Q1011=
",SBKP,"Thursday, December 22, 2022 10:00:00"
1671760800000,"METAF SBKP 230200Z  11014KT 4000     BR BKN033   17/15 Q1012=
",SBKP,"Thursday, December 22, 2022 11:00:00"
1671764400000,"METAF SBKP 230300Z  11013KT 4000     BR BKN033   17/14 Q1014=
",SBKP,"Friday, December 23, 2022 12:00:00"
1671768000000,"METAF SBKP 230400Z  12012KT 4000     BR BKN033   16/14 Q1013=
",SBKP,"Friday, December 23, 2022 01:00:00"
1671771600000,"METAF SBKP 230500Z  11012KT 3000     BR BKN033   16/14 Q1013=
",SBKP,"Friday, December 23, 2022 02:00:00"
1671775200000,"METAF SBKP 230600Z  11013KT 2000     BR BKN033   16/14 Q1013=
",SBKP,"Friday, December 23, 2022 03:00:00"
1671778800000,"METAF SBKP 230700Z  12011KT 2000     BR BKN033   15/14 Q1011=
",SBKP,"Friday, December 23, 2022 04:00:00"
1671782400000,"METAF SBKP 230800Z  12007KT 2000     BR BKN033   15/14 Q1013=
",SBKP,"Friday, December 23, 2022 05:00:00"
1671786000000,"METAF SBKP 230900Z  10008KT 4000     BR BKN033   16/14 Q1014=
",SBKP,"Friday, December 23, 2022 06:00:00"
1671789600000,"METAF SBKP 231000Z  10009KT 9000       SCT033   18/14 Q1014=
",SBKP,"Friday, December 23, 2022 07:00:00"
1671793200000,"METAF SBKP 231100Z 08007KT CAVOK 21/14 Q1015=
",SBKP,"Friday, December 23, 2022 08:00:00"
1671796800000,"METAF SBKP 231200Z  10010KT 9999       FEW030   22/15 Q1016=
",SBKP,"Friday, December 23, 2022 09:00:00"
1671800400000,"METAF SBKP 231300Z  11007KT 9999       SCT033   24/14 Q1014=
",SBKP,"Friday, December 23, 2022 10:00:00"
1671804000000,"METAF SBKP 231400Z 09002KT 9999       FEW033   25/14 Q1014=
",SBKP,"Friday, December 23, 2022 11:00:00"
1671807600000,"METAF SBKP 231500Z  28002KT CAVOK 27/14 Q1015=
",SBKP,"Friday, December 23, 2022 12:00:00"
1671811200000,"METAF SBKP 231600Z  23003KT CAVOK 28/14 Q1013=
",SBKP,"Friday, December 23, 2022 01:00:00"
1671814800000,"METAF SBKP 231700Z  19003KT CAVOK 28/14 Q1012=
",SBKP,"Friday, December 23, 2022 02:00:00"
1671818400000,"METAF SBKP 231800Z 08005KT 9999  - RA     28/15 Q1012=
",SBKP,"Friday, December 23, 2022 03:00:00"
1671822000000,"METAF SBKP 231900Z  11009KT CAVOK 28/14 Q1009=
",SBKP,"Friday, December 23, 2022 04:00:00"
1671825600000,"METAF SBKP 232000Z  13009KT CAVOK 28/16 Q1011=
",SBKP,"Friday, December 23, 2022 05:00:00"
1671829200000,"METAF SBKP 232100Z  12011KT CAVOK 27/16 Q1011=
",SBKP,"Friday, December 23, 2022 06:00:00"
1671832800000,"METAF SBKP 232200Z  12010KT 9999       FEW033   24/16 Q1012=
",SBKP,"Friday, December 23, 2022 07:00:00"
1671836400000,"METAF SBKP 232300Z  12013KT CAVOK 23/16 Q1012=
",SBKP,"Friday, December 23, 2022 08:00:00"
1671840000000,"METAF SBKP 240000Z  11014KT 6000       SCT017   19/16 Q1015=
",SBKP,"Friday, December 23, 2022 09:00:00"
1671843600000,"METAF SBKP 240100Z  11015KT 6000       SCT033   18/15 Q1013=
",SBKP,"Friday, December 23, 2022 10:00:00"
1671847200000,"METAF SBKP 240200Z  11011KT 6000       SCT033   17/14 Q1014=
",SBKP,"Friday, December 23, 2022 11:00:00"
1671850800000,"METAF SBKP 240300Z  10008KT 4000     BR SCT033   17/14 Q1014=
",SBKP,"Saturday, December 24, 2022 12:00:00"
1671854400000,"METAF SBKP 240400Z  11006KT 3000     BR BKN033   16/14 Q1014=
",SBKP,"Saturday, December 24, 2022 01:00:00"
1671858000000,"METAF SBKP 240500Z 09006KT 3000     BR BKN033   16/14 Q1013=
",SBKP,"Saturday, December 24, 2022 02:00:00"
1671861600000,"METAF SBKP 240600Z  11010KT 2000     BR BKN033   16/15 Q1014=
",SBKP,"Saturday, December 24, 2022 03:00:00"
1671865200000,"METAF SBKP 240700Z  11010KT 2000     BR BKN033   16/15 Q1012=
",SBKP,"Saturday, December 24, 2022 04:00:00"
1671868800000,"METAF SBKP 240800Z  11007KT 2000     BR BKN033   16/14 Q1014=
",SBKP,"Saturday, December 24, 2022 05:00:00"
1671872400000,"METAF SBKP 240900Z 08005KT 3000     BR BKN033   16/15 Q1015=
",SBKP,"Saturday, December 24, 2022 06:00:00"
1671876000000,"METAF SBKP 241000Z 06004KT 9000       FEW033   19/15 Q1016=
",SBKP,"Saturday, December 24, 2022 07:00:00"
1671879600000,"METAF SBKP 241100Z 03003KT 9999       FEW033   21/15 Q1016=
",SBKP,"Saturday, December 24, 2022 08:00:00"
1671883200000,"METAF SBKP 241200Z  10008KT CAVOK 23/16 Q1017=
",SBKP,"Saturday, December 24, 2022 09:00:00"
1671886800000,"METAF SBKP 241300Z  10006KT CAVOK 25/15 Q1015=
",SBKP,"Saturday, December 24, 2022 10:00:00"
1671890400000,"METAF SBKP 241400Z 07004KT CAVOK 27/15 Q1015=
",SBKP,"Saturday, December 24, 2022 11:00:00"
1671894000000,"METAF SBKP 241500Z 06002KT CAVOK 28/14 Q1015=
",SBKP,"Saturday, December 24, 2022 12:00:00"
1671897600000,"METAF SBKP 241600Z  16000KT CAVOK 29/14 Q1014=
",SBKP,"Saturday, December 24, 2022 01:00:00"
1671901200000,"METAF SBKP 241700Z  19003KT CAVOK 30/14 Q1012=
",SBKP,"Saturday, December 24, 2022 02:00:00"
1671904800000,"METAF SBKP 241800Z  11011KT CAVOK 29/16 Q1012=
",SBKP,"Saturday, December 24, 2022 03:00:00"
1671908400000,"METAF SBKP 241900Z  11012KT CAVOK 29/16 Q1010=
",SBKP,"Saturday, December 24, 2022 04:00:00"
1671912000000,"METAF SBKP 242000Z  11010KT CAVOK 28/16 Q1010=
",SBKP,"Saturday, December 24, 2022 05:00:00"
1671915600000,"METAF SBKP 242100Z  11011KT CAVOK 27/17 Q1011=
",SBKP,"Saturday, December 24, 2022 06:00:00"
1671919200000,"METAF SBKP 242200Z  11010KT CAVOK 25/17 Q1012=
",SBKP,"Saturday, December 24, 2022 07:00:00"
1671922800000,"METAF SBKP 242300Z  11012KT CAVOK 24/17 Q1012=
",SBKP,"Saturday, December 24, 2022 08:00:00"
1671926400000,"METAF SBKP 250000Z  11011KT 7000       FEW033   20/17 Q1015=
",SBKP,"Saturday, December 24, 2022 09:00:00"
1671930000000,"METAF SBKP 250100Z  11012KT 6000       SCT030   20/16 Q1014=
",SBKP,"Saturday, December 24, 2022 10:00:00"
1671933600000,"METAF SBKP 250200Z  11010KT 4000     BR BKN031   19/17 Q1015=
",SBKP,"Saturday, December 24, 2022 11:00:00"
1671937200000,"METAF SBKP 250300Z  10010KT 4000     BR BKN033   19/16 Q1016=
",SBKP,"Sunday, December 25, 2022 12:00:00"
1671940800000,"METAF SBKP 250400Z  10008KT 3000     BR BKN033   18/16 Q1015=
",SBKP,"Sunday, December 25, 2022 01:00:00"
1671944400000,"METAF SBKP 250500Z  10008KT 2000     BR BKN033   18/16 Q1015=
",SBKP,"Sunday, December 25, 2022 02:00:00"
