hora,nova_cabeceira,antiga_cabeceira,aero,hora_formated
1673835162000,15,33,KP,"Sunday, January 15, 2023 11:12:42"
1673838436000,18,16,RF,"Monday, January 16, 2023 12:07:16"
1673839190000,17,10,SV,"Monday, January 16, 2023 12:19:50"
1673884516000,21,03,FL,"Monday, January 16, 2023 12:55:16"
1673894704000,10,17,SV,"Monday, January 16, 2023 03:45:04"
1673894757000,10R,16,GR,"Monday, January 16, 2023 03:45:57"
1673841417000,10,17,SV,"Monday, January 16, 2023 12:56:57"
1673894858000,21,14,FL,"Monday, January 16, 2023 03:47:38"
1673884872000,14,21,FL,"Monday, January 16, 2023 01:01:12"
1673895171000,17,10,SV,"Monday, January 16, 2023 03:52:51"
1673895277000,35L,17L,SP,"Monday, January 16, 2023 03:54:37"
1673860738000,02R,35L,RJ,"Monday, January 16, 2023 06:18:58"
1673896017000,14,21,FL,"Monday, January 16, 2023 04:06:57"
1673896023000,10,17,SV,"Monday, January 16, 2023 04:07:03"
1673896089000,17,10,SV,"Monday, January 16, 2023 04:08:09"
1673896186000,10,17,SV,"Monday, January 16, 2023 04:09:46"
1673896258000,28L,10R,GR,"Monday, January 16, 2023 04:10:58"
1673896425000,10R,28L,GR,"Monday, January 16, 2023 04:13:45"
1673896476000,21,14,FL,"Monday, January 16, 2023 04:14:36"
1673896516000,28L,10R,GR,"Monday, January 16, 2023 04:15:16"
1673887149000,21,14,FL,"Monday, January 16, 2023 01:39:09"
1673887458000,11,29,PA,"Monday, January 16, 2023 01:44:18"
1673887811000,17,10,SV,"Monday, January 16, 2023 01:50:11"
1673888000000,10,17,SV,"Monday, January 16, 2023 01:53:20"
1673888208000,17,10,SV,"Monday, January 16, 2023 01:56:48"
1673888285000,10,21,GL,"Monday, January 16, 2023 01:58:05"
1673888416000,10,17,SV,"Monday, January 16, 2023 02:00:16"
1673888605000,20L,21,RJ,"Monday, January 16, 2023 02:03:25"
1673888671000,20L,08,RJ,"Monday, January 16, 2023 02:04:31"
1673896864000,17,10,SV,"Monday, January 16, 2023 04:21:04"
1673896877000,10,23,GL,"Monday, January 16, 2023 04:21:17"
1673896974000,15,33,KP,"Monday, January 16, 2023 04:22:54"
1673896981000,14,21,FL,"Monday, January 16, 2023 04:23:01"
1673897026000,10,08,GL,"Monday, January 16, 2023 04:23:46"
1673889163000,17L,35L,SP,"Monday, January 16, 2023 02:12:43"
1673889210000,14,21,FL,"Monday, January 16, 2023 02:13:30"
1673897035000,10,17,SV,"Monday, January 16, 2023 04:23:55"
1673860751000,02R,20L,RJ,"Monday, January 16, 2023 06:19:11"
1673861031000,35L,02R,SP,"Monday, January 16, 2023 06:23:51"
1673861849000,17R,35L,SP,"Monday, January 16, 2023 06:37:29"
1673897999000,20L,10,RJ,"Monday, January 16, 2023 04:39:59"
1673889810000,21,14,FL,"Monday, January 16, 2023 02:23:30"
1673861917000,17,10,SV,"Monday, January 16, 2023 06:38:37"
1673890186000,17,10,SV,"Monday, January 16, 2023 02:29:46"
1673898324000,17R,35L,SP,"Monday, January 16, 2023 04:45:24"
1673899060000,10,33,GL,"Monday, January 16, 2023 04:57:40"
1673890872000,15,33,CT,"Monday, January 16, 2023 02:41:12"
1673864372000,15,08,GL,"Monday, January 16, 2023 07:19:32"
1673890897000,10,17,SV,"Monday, January 16, 2023 02:41:37"
1673891095000,14,21,FL,"Monday, January 16, 2023 02:44:55"
1673900339000,15,33,KP,"Monday, January 16, 2023 05:18:59"
1673900505000,20L,21,RJ,"Monday, January 16, 2023 05:21:45"
1673891693000,10,08,GL,"Monday, January 16, 2023 02:54:53"
1673864813000,18,12,RF,"Monday, January 16, 2023 07:26:53"
1673892002000,10,21,GL,"Monday, January 16, 2023 03:00:02"
1673892015000,16,13,CF,"Monday, January 16, 2023 03:00:15"
1673901407000,33,15,CT,"Monday, January 16, 2023 05:36:47"
1673864864000,10,17,SV,"Monday, January 16, 2023 07:27:44"
1673902671000,15,33,CT,"Monday, January 16, 2023 05:57:51"
1673865714000,15,08,GL,"Monday, January 16, 2023 07:41:54"
1673902909000,10,21,GL,"Monday, January 16, 2023 06:01:49"
1673867578000,15,16,KP,"Monday, January 16, 2023 08:12:58"
1673867621000,10,15,GL,"Monday, January 16, 2023 08:13:41"
1673868856000,15,17,KP,"Monday, January 16, 2023 08:34:16"
1673907999000,21,14,FL,"Monday, January 16, 2023 07:26:39"
1673962180000,35R,17R,SP,"Tuesday, January 17, 2023 10:29:40"
1673909409000,14,21,FL,"Monday, January 16, 2023 07:50:09"
1673910349000,10,15,GL,"Monday, January 16, 2023 08:05:49"
1673911996000,11,13,PA,"Monday, January 16, 2023 08:33:16"
1673912460000,02R,20L,RJ,"Monday, January 16, 2023 08:41:00"
1673913729000,20L,02R,RJ,"Monday, January 16, 2023 09:02:09"
1673917682000,02R,20L,RJ,"Monday, January 16, 2023 10:08:02"
1673924303000,17,10,SV,"Monday, January 16, 2023 11:58:23"
1673925038000,10,17,SV,"Tuesday, January 17, 2023 12:10:38"
1673906915000,10R,28L,GR,"Monday, January 16, 2023 07:08:35"
1673972367000,15,18,CT,"Tuesday, January 17, 2023 01:19:27"
1673962321000,10,17,SV,"Tuesday, January 17, 2023 10:32:01"
1673972774000,33,17,KP,"Tuesday, January 17, 2023 01:26:14"
1673973020000,17,10,SV,"Tuesday, January 17, 2023 01:30:20"
1673973315000,10,17,SV,"Tuesday, January 17, 2023 01:35:15"
1673931276000,10,14,GL,"Tuesday, January 17, 2023 01:54:36"
1673931772000,14,10,FL,"Tuesday, January 17, 2023 02:02:52"
1673935856000,17,10,SV,"Tuesday, January 17, 2023 03:10:56"
1673937417000,35,17,SV,"Tuesday, January 17, 2023 03:36:57"
1673941352000,10,35,SV,"Tuesday, January 17, 2023 04:42:32"
1673946018000,33,15,CT,"Tuesday, January 17, 2023 06:00:18"
1673948187000,15,33,CT,"Tuesday, January 17, 2023 06:36:27"
1673948237000,10,24,GL,"Tuesday, January 17, 2023 06:37:17"
1673974146000,20L,08,RJ,"Tuesday, January 17, 2023 01:49:06"
1673963439000,21,15,FL,"Tuesday, January 17, 2023 10:50:39"
1673975345000,10,08,GL,"Tuesday, January 17, 2023 02:09:05"
1673951376000,10,08,GL,"Tuesday, January 17, 2023 07:29:36"
1673952187000,17,10,SV,"Tuesday, January 17, 2023 07:43:07"
1673953667000,10,17,SV,"Tuesday, January 17, 2023 08:07:47"
1673963637000,11,13,PA,"Tuesday, January 17, 2023 10:53:57"
1673954167000,17,10,SV,"Tuesday, January 17, 2023 08:16:07"
1673954488000,10,08,GL,"Tuesday, January 17, 2023 08:21:28"
1673954887000,17R,12,SP,"Tuesday, January 17, 2023 08:28:07"
1673955287000,10,17,SV,"Tuesday, January 17, 2023 08:34:47"
1673959109000,21,14,FL,"Tuesday, January 17, 2023 09:38:29"
1673959747000,20L,02R,RJ,"Tuesday, January 17, 2023 09:49:07"
1673960016000,20L,21,RJ,"Tuesday, January 17, 2023 09:53:36"
1673960018000,17,10,SV,"Tuesday, January 17, 2023 09:53:38"
1673960259000,10,17,SV,"Tuesday, January 17, 2023 09:57:39"
1673960330000,17,10,SV,"Tuesday, January 17, 2023 09:58:50"
1673960412000,33,15,KP,"Tuesday, January 17, 2023 10:00:12"
1673960578000,10,17,SV,"Tuesday, January 17, 2023 10:02:58"
1673960832000,17,10,SV,"Tuesday, January 17, 2023 10:07:12"
1673961069000,14,21,FL,"Tuesday, January 17, 2023 10:11:09"
1673978091000,10,02L,SV,"Tuesday, January 17, 2023 02:54:51"
1673979881000,11R,34,BR,"Tuesday, January 17, 2023 03:24:41"
1673980491000,35,10,SV,"Tuesday, January 17, 2023 03:34:51"
1673980556000,10,35,SV,"Tuesday, January 17, 2023 03:35:56"
1673980931000,33,15,CT,"Tuesday, January 17, 2023 03:42:11"
1673981261000,10R,17,GR,"Tuesday, January 17, 2023 03:47:41"
1673981838000,15,33,CT,"Tuesday, January 17, 2023 03:57:18"
1673981878000,17R,10R,SP,"Tuesday, January 17, 2023 03:57:58"
1673982424000,33,15,CT,"Tuesday, January 17, 2023 04:07:04"
1673982655000,18,12,RF,"Tuesday, January 17, 2023 04:10:55"
1673983141000,10,08,GL,"Tuesday, January 17, 2023 04:19:01"
1673983414000,17,10,SV,"Tuesday, January 17, 2023 04:23:34"
1673983486000,15,33,CT,"Tuesday, January 17, 2023 04:24:46"
1673983603000,10,17,SV,"Tuesday, January 17, 2023 04:26:43"
1673983799000,33,15,CT,"Tuesday, January 17, 2023 04:29:59"
1673984296000,17R,35L,SP,"Tuesday, January 17, 2023 04:38:16"
1673984351000,17,10,SV,"Tuesday, January 17, 2023 04:39:11"
1673984423000,10,20L,GL,"Tuesday, January 17, 2023 04:40:23"
1673984519000,02R,20L,RJ,"Tuesday, January 17, 2023 04:41:59"
1673985146000,10,17,SV,"Tuesday, January 17, 2023 04:52:26"
1673985412000,11R,20C,BR,"Tuesday, January 17, 2023 04:56:52"
1673965512000,21,25,FL,"Tuesday, January 17, 2023 11:25:12"
1673986962000,17,10,SV,"Tuesday, January 17, 2023 05:22:42"
1673987163000,10,17,SV,"Tuesday, January 17, 2023 05:26:03"
1673987193000,16,13,CF,"Tuesday, January 17, 2023 05:26:33"
1673987952000,17,10,SV,"Tuesday, January 17, 2023 05:39:12"
1673988190000,15,33,KP,"Tuesday, January 17, 2023 05:43:10"
1673988242000,10,17,SV,"Tuesday, January 17, 2023 05:44:02"
1673988372000,35,10,SV,"Tuesday, January 17, 2023 05:46:12"
1673988407000,16,12,CF,"Tuesday, January 17, 2023 05:46:47"
1673988836000,15,02R,KP,"Tuesday, January 17, 2023 05:53:56"
1673988853000,02R,15,RJ,"Tuesday, January 17, 2023 05:54:13"
1673989028000,10,21,GL,"Tuesday, January 17, 2023 05:57:08"
1673989743000,15,33,CT,"Tuesday, January 17, 2023 06:09:03"
1673989801000,10,35,SV,"Tuesday, January 17, 2023 06:10:01"
1673990222000,17,10,SV,"Tuesday, January 17, 2023 06:17:02"
1673991037000,10,17,SV,"Tuesday, January 17, 2023 06:30:37"
1673991333000,17,10,SV,"Tuesday, January 17, 2023 06:35:33"
1673991654000,10,17,SV,"Tuesday, January 17, 2023 06:40:54"
1673992359000,10,18,SV,"Tuesday, January 17, 2023 06:52:39"
1673967591000,18,12,RF,"Tuesday, January 17, 2023 11:59:51"
1673992487000,18,10,RF,"Tuesday, January 17, 2023 06:54:47"
1673994187000,10,23,GL,"Tuesday, January 17, 2023 07:23:07"
1673994212000,11,13,PA,"Tuesday, January 17, 2023 07:23:32"
1673994491000,17,10,SV,"Tuesday, January 17, 2023 07:28:11"
1673995216000,10,17,SV,"Tuesday, January 17, 2023 07:40:16"
1673998330000,20L,02R,RJ,"Tuesday, January 17, 2023 08:32:10"
1673999277000,02R,20L,RJ,"Tuesday, January 17, 2023 08:47:57"
1674001045000,17,10,SV,"Tuesday, January 17, 2023 09:17:25"
1674001656000,10,17,SV,"Tuesday, January 17, 2023 09:27:36"
1674001759000,17,10,SV,"Tuesday, January 17, 2023 09:29:19"
1674003579000,10,17,SV,"Tuesday, January 17, 2023 09:59:39"
1674004822000,17,10,SV,"Tuesday, January 17, 2023 10:20:22"
1674006980000,10,17,SV,"Tuesday, January 17, 2023 10:56:20"
1674008059000,16,12,CF,"Tuesday, January 17, 2023 11:14:19"
1674044769000,10,08,GL,"Wednesday, January 18, 2023 09:26:09"
1674044929000,10,17,SV,"Wednesday, January 18, 2023 09:28:49"
1674046856000,15,05,KP,"Wednesday, January 18, 2023 10:00:56"
1674046882000,11,18,CT,"Wednesday, January 18, 2023 10:01:22"
1674047352000,32,14,FL,"Wednesday, January 18, 2023 10:09:12"
1674047967000,17,10,SV,"Wednesday, January 18, 2023 10:19:27"
1673967682000,14,23,FL,"Tuesday, January 17, 2023 12:01:22"
1673969313000,21,14,FL,"Tuesday, January 17, 2023 12:28:33"
1674048078000,15,16,KP,"Wednesday, January 18, 2023 10:21:18"
1674048230000,02R,21,RJ,"Wednesday, January 18, 2023 10:23:50"
1674048442000,10,17,SV,"Wednesday, January 18, 2023 10:27:22"
1674048702000,20L,02R,RJ,"Wednesday, January 18, 2023 10:31:42"
1674049023000,17,10,SV,"Wednesday, January 18, 2023 10:37:03"
1674033006000,18,15,RF,"Wednesday, January 18, 2023 06:10:06"
1674035187000,17R,15,SP,"Wednesday, January 18, 2023 06:46:27"
1674037763000,15,17R,CT,"Wednesday, January 18, 2023 07:29:23"
1674037817000,02R,17R,RJ,"Wednesday, January 18, 2023 07:30:17"
1674037844000,17R,02R,SP,"Wednesday, January 18, 2023 07:30:44"
1674039293000,10,03,GL,"Wednesday, January 18, 2023 07:54:53"
1673969500000,14,21,FL,"Tuesday, January 17, 2023 12:31:40"
1674039950000,35,10,SV,"Wednesday, January 18, 2023 08:05:50"
1674050125000,33,15,KP,"Wednesday, January 18, 2023 10:55:25"
1674050207000,10,17,SV,"Wednesday, January 18, 2023 10:56:47"
1674040207000,10,35,SV,"Wednesday, January 18, 2023 08:10:07"
1673969868000,17R,35L,SP,"Tuesday, January 17, 2023 12:37:48"
1674041547000,10,08,GL,"Wednesday, January 18, 2023 08:32:27"
1674041590000,10,03,GL,"Wednesday, January 18, 2023 08:33:10"
1673970455000,15,26,CT,"Tuesday, January 17, 2023 12:47:35"
1674042788000,17,10,SV,"Wednesday, January 18, 2023 08:53:08"
1674042793000,10,21,GL,"Wednesday, January 18, 2023 08:53:13"
1674051023000,17,10,SV,"Wednesday, January 18, 2023 11:10:23"
1674051213000,10R,17,GR,"Wednesday, January 18, 2023 11:13:33"
1674051250000,10,17,SV,"Wednesday, January 18, 2023 11:14:10"
1674051611000,17,10,SV,"Wednesday, January 18, 2023 11:20:11"
1673971495000,15,26,CT,"Tuesday, January 17, 2023 01:04:55"
1674052096000,20L,21,RJ,"Wednesday, January 18, 2023 11:28:16"
1674052457000,35L,17L,SP,"Wednesday, January 18, 2023 11:34:17"
1674052611000,14,32,FL,"Wednesday, January 18, 2023 11:36:51"
1674071663000,17,10,SV,"Wednesday, January 18, 2023 04:54:23"
1674053004000,10,21,SV,"Wednesday, January 18, 2023 11:43:24"
1674056049000,10,17,SV,"Wednesday, January 18, 2023 12:34:09"
1674071709000,15,33,KP,"Wednesday, January 18, 2023 04:55:09"
1674071844000,14,16,FL,"Wednesday, January 18, 2023 04:57:24"
1674072291000,10,17,SV,"Wednesday, January 18, 2023 05:04:51"
1674072412000,10,08,GL,"Wednesday, January 18, 2023 05:06:52"
1674072558000,20L,21,RJ,"Wednesday, January 18, 2023 05:09:18"
1674072739000,17,10,SV,"Wednesday, January 18, 2023 05:12:19"
1674060343000,17R,35L,SP,"Wednesday, January 18, 2023 01:45:43"
1674060483000,17,10,SV,"Wednesday, January 18, 2023 01:48:03"
1674060670000,10,17,SV,"Wednesday, January 18, 2023 01:51:10"
1674060930000,10,15,GL,"Wednesday, January 18, 2023 01:55:30"
1674072847000,10,04,GL,"Wednesday, January 18, 2023 05:14:07"
1674073360000,20L,10,RJ,"Wednesday, January 18, 2023 05:22:40"
1674061596000,10,15,GL,"Wednesday, January 18, 2023 02:06:36"
1674061691000,03,25,FL,"Wednesday, January 18, 2023 02:08:11"
1674126611000,10,25,SV,"Thursday, January 19, 2023 08:10:11"
1674126626000,29R,11R,BR,"Thursday, January 19, 2023 08:10:26"
1674127265000,17,10,SV,"Thursday, January 19, 2023 08:21:05"
1674127622000,10,17,SV,"Thursday, January 19, 2023 08:27:02"
1674061959000,21,14,FL,"Wednesday, January 18, 2023 02:12:39"
1674073374000,10,20L,GL,"Wednesday, January 18, 2023 05:22:54"
1674073668000,33,15,CT,"Wednesday, January 18, 2023 05:27:48"
1674062689000,28L,10R,GR,"Wednesday, January 18, 2023 02:24:49"
1674128858000,11L,29R,BR,"Thursday, January 19, 2023 08:47:38"
1674129027000,29R,11L,BR,"Thursday, January 19, 2023 08:50:27"
1674063327000,28L,16,GR,"Wednesday, January 18, 2023 02:35:27"
1674073970000,15,33,CT,"Wednesday, January 18, 2023 05:32:50"
1674130143000,21,32,FL,"Thursday, January 19, 2023 09:09:03"
1674074420000,10,17,SV,"Wednesday, January 18, 2023 05:40:20"
1674074722000,29R,11L,BR,"Wednesday, January 18, 2023 05:45:22"
1674064721000,10,08,GL,"Wednesday, January 18, 2023 02:58:41"
1674064819000,14,21,FL,"Wednesday, January 18, 2023 03:00:19"
1674075069000,17,10,SV,"Wednesday, January 18, 2023 05:51:09"
1674065180000,17,10,SV,"Wednesday, January 18, 2023 03:06:20"
1674131845000,20L,21,RJ,"Thursday, January 19, 2023 09:37:25"
1674131852000,15,33,KP,"Thursday, January 19, 2023 09:37:32"
1674075077000,10,21,GL,"Wednesday, January 18, 2023 05:51:17"
1674066505000,28L,16,GR,"Wednesday, January 18, 2023 03:28:25"
1674075634000,10,17,SV,"Wednesday, January 18, 2023 06:00:34"
1674067032000,28L,16,GR,"Wednesday, January 18, 2023 03:37:12"
1674075894000,17,10,SV,"Wednesday, January 18, 2023 06:04:54"
1674076182000,10,17,SV,"Wednesday, January 18, 2023 06:09:42"
1674067340000,10,17,SV,"Wednesday, January 18, 2023 03:42:20"
1674077312000,29R,17,BR,"Wednesday, January 18, 2023 06:28:32"
1674069106000,17,10,SV,"Wednesday, January 18, 2023 04:11:46"
1674077468000,10,08,GL,"Wednesday, January 18, 2023 06:31:08"
1674079040000,17,10,SV,"Wednesday, January 18, 2023 06:57:20"
1674070312000,10,17,SV,"Wednesday, January 18, 2023 04:31:52"
1674070469000,03,21,FL,"Wednesday, January 18, 2023 04:34:29"
1674134132000,32,21,FL,"Thursday, January 19, 2023 10:15:32"
1674134945000,11,09,PA,"Thursday, January 19, 2023 10:29:05"
1674135444000,33,15,KP,"Thursday, January 19, 2023 10:37:24"
1674135860000,21,32,FL,"Thursday, January 19, 2023 10:44:20"
1674135864000,32,21,FL,"Thursday, January 19, 2023 10:44:24"
1674079463000,10,17,SV,"Wednesday, January 18, 2023 07:04:23"
1674137715000,21,32,FL,"Thursday, January 19, 2023 11:15:15"
1674137896000,32,21,FL,"Thursday, January 19, 2023 11:18:16"
1674137896000,17,10,SV,"Thursday, January 19, 2023 11:18:16"
1674083546000,10R,28L,GR,"Wednesday, January 18, 2023 08:12:26"
1674138717000,14,32,FL,"Thursday, January 19, 2023 11:31:57"
1674088711000,10,23,GL,"Wednesday, January 18, 2023 09:38:31"
1674138824000,10,17,SV,"Thursday, January 19, 2023 11:33:44"
1674138907000,21,14,FL,"Thursday, January 19, 2023 11:35:07"
1674139075000,35L,17R,SP,"Thursday, January 19, 2023 11:37:55"
1674139305000,14,21,FL,"Thursday, January 19, 2023 11:41:45"
1674139654000,33,15,KP,"Thursday, January 19, 2023 11:47:34"
1674092086000,02R,20L,RJ,"Wednesday, January 18, 2023 10:34:46"
1674150231000,10,01,GL,"Thursday, January 19, 2023 02:43:51"
1674150300000,17,10,SV,"Thursday, January 19, 2023 02:45:00"
1674150466000,10,05,GL,"Thursday, January 19, 2023 02:47:46"
1674140666000,17,10,SV,"Thursday, January 19, 2023 12:04:26"
1674150484000,10,17,SV,"Thursday, January 19, 2023 02:48:04"
1674140748000,10,17,SV,"Thursday, January 19, 2023 12:05:48"
1674096214000,11L,29R,BR,"Wednesday, January 18, 2023 11:43:34"
1674141376000,17,10,SV,"Thursday, January 19, 2023 12:16:16"
1674150824000,17,10,SV,"Thursday, January 19, 2023 02:53:44"
1674096223000,17,10,SV,"Wednesday, January 18, 2023 11:43:43"
1674151129000,10,17,SV,"Thursday, January 19, 2023 02:58:49"
1674141717000,35L,20L,SP,"Thursday, January 19, 2023 12:21:57"
1674141812000,20L,35L,RJ,"Thursday, January 19, 2023 12:23:32"
1674141826000,35L,21,SP,"Thursday, January 19, 2023 12:23:46"
1674151296000,10,21,GL,"Thursday, January 19, 2023 03:01:36"
1674151390000,10R,28L,GR,"Thursday, January 19, 2023 03:03:10"
1674096621000,10,17,SV,"Wednesday, January 18, 2023 11:50:21"
1674142209000,21,14,FL,"Thursday, January 19, 2023 12:30:09"
1674151590000,17,10,SV,"Thursday, January 19, 2023 03:06:30"
1674142417000,35L,21,SP,"Thursday, January 19, 2023 12:33:37"
1674103228000,28R,10L,GR,"Thursday, January 19, 2023 01:40:28"
1674142780000,10,17,SV,"Thursday, January 19, 2023 12:39:40"
1674142976000,14,21,FL,"Thursday, January 19, 2023 12:42:56"
1674142988000,17,10,SV,"Thursday, January 19, 2023 12:43:08"
1674152863000,10R,12,GR,"Thursday, January 19, 2023 03:27:43"
1674109160000,10L,28R,GR,"Thursday, January 19, 2023 03:19:20"
1674153229000,28L,10R,GR,"Thursday, January 19, 2023 03:33:49"
1674153601000,10R,28L,GR,"Thursday, January 19, 2023 03:40:01"
1674143659000,10,17,SV,"Thursday, January 19, 2023 12:54:19"
1674144602000,17,10,SV,"Thursday, January 19, 2023 01:10:02"
1674116391000,10,21,GL,"Thursday, January 19, 2023 05:19:51"
1674144832000,21,14,FL,"Thursday, January 19, 2023 01:13:52"
1674144840000,18,16,RF,"Thursday, January 19, 2023 01:14:00"
1674153870000,33,16,KP,"Thursday, January 19, 2023 03:44:30"
1674119633000,20L,02R,RJ,"Thursday, January 19, 2023 06:13:53"
1674154266000,10,13,SV,"Thursday, January 19, 2023 03:51:06"
1674145050000,10,23,GL,"Thursday, January 19, 2023 01:17:30"
1674145111000,18,12,RF,"Thursday, January 19, 2023 01:18:31"
1674154904000,20L,08,RJ,"Thursday, January 19, 2023 04:01:44"
1674119971000,18,14,RF,"Thursday, January 19, 2023 06:19:31"
1674155148000,34,16,CF,"Thursday, January 19, 2023 04:05:48"
1674145754000,10,17,SV,"Thursday, January 19, 2023 01:29:14"
1674121949000,18,15,RF,"Thursday, January 19, 2023 06:52:29"
1674146120000,14,21,FL,"Thursday, January 19, 2023 01:35:20"
1674146173000,21,14,FL,"Thursday, January 19, 2023 01:36:13"
1674146247000,20L,21,RJ,"Thursday, January 19, 2023 01:37:27"
1674155962000,17,10,SV,"Thursday, January 19, 2023 04:19:22"
1674156174000,03,14,FL,"Thursday, January 19, 2023 04:22:54"
1674156314000,28L,10R,GR,"Thursday, January 19, 2023 04:25:14"
1674156322000,10R,28L,GR,"Thursday, January 19, 2023 04:25:22"
1674156388000,11R,29L,BR,"Thursday, January 19, 2023 04:26:28"
1674156439000,33,15,KP,"Thursday, January 19, 2023 04:27:19"
1674156656000,10,17,SV,"Thursday, January 19, 2023 04:30:56"
1674156713000,17,10,SV,"Thursday, January 19, 2023 04:31:53"
1674156834000,14,03,FL,"Thursday, January 19, 2023 04:33:54"
1674146683000,17,10,SV,"Thursday, January 19, 2023 01:44:43"
1674147012000,10,17,SV,"Thursday, January 19, 2023 01:50:12"
1674157085000,10,17,SV,"Thursday, January 19, 2023 04:38:05"
1674157283000,17,10,SV,"Thursday, January 19, 2023 04:41:23"
1674157307000,21,14,FL,"Thursday, January 19, 2023 04:41:47"
1674147439000,14,21,FL,"Thursday, January 19, 2023 01:57:19"
1674147539000,20L,21,RJ,"Thursday, January 19, 2023 01:58:59"
1674157454000,33,34,KP,"Thursday, January 19, 2023 04:44:14"
